Kingdom	Phylum	Class	Order	Family	Genus	Species	OTU	E-1	E-10	E-2	E-3	E-4	E-5	E-6	E-7	E-8	E-9	H-1	H-10	H-2	H-3	H-4	H-5	H-6	H-7	H-8	H-9	SAH-1	SAH-10	SAH-2	SAH-3	SAH-4	SAH-5	SAH-6	SAH-7	SAH-8	SAH-9	Shared
ASV_2826	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales				ASV_2826	0.00256058995992677	0.0033484459862178	0	0	0	0	0	0	0.0130264306277437	0	0	0	0	0	0	0	0	0	0.0067273624254384	0	0.00356718192627824	0.00519311911716975	0.00781913229971851	0	0.00230981556122744	0	0.0055007769847491	0	0.0607201408707268	0.0295930090867946	Soil associated
ASV_2597	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales			uncultured_Acidimicrobiia	ASV_2597	0.00512117991985353	0	0	0	0	0	0	0	0	0	0.017516543402102	0	0	0	0	0	0	0	0.0067273624254384	0	0.0166468489892985	0.0103862382343395	0	0.00289113433655695	0	0.00362621024767016	0.04538141012418	0.00940881292143641	0.0258060598700589	0	Soil associated
ASV_346	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales			uncultured_Acidimicrobiia	ASV_346	0.0396891443788649	0.00669689197243559	0.0885078835236253	0	0	0	0	0	0	0.0260962604058838	0.0856364344102764	0	0.00675030617460149	0	0	0.0024438823515036	0.29806259314456	0	0	0	0.0523186682520809	0.0428432327166504	0.0592020016978687	0.00289113433655695	0	0.00846115724456371	0.25716132403702	0	0	0.268077847021551	Soil associated
ASV_791	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales			uncultured_Acidimicrobiia	ASV_791	0.0115226548196705	0	0.0113795850244661	0.00590359430499936	0	0	0	0.0165847793187802	0.00911850143942058	0.00695900277490236	0.0233553912028026	0	0.00578597672108699	0.0203343877089923	0.00905376806509659	0	0	0.0203794875095194	0.061667488899852	0.00392183777318051	0.0190249702734839	0.0142810775722168	0.021223359099236	0.0491492837214681	0.0681395590562094	0.0229659982352443	0.0165023309542473	0.0721342323976792	0.0242880563482907	0.0417783657695923	Core
ASV_1994	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales			uncultured_Acidimicrobiia	ASV_1994	0.0076817698797803	0	0	0.00787145907333248	0.00172543696691187	0.00747057128525843	0	0	0.0143290736905181	0	0.00194628260023355	0	0	0	0	0	0.0287604256542997	0.00965344145187759	0.0123334977799704	0	0	0.0129827977929244	0.00781913229971851	0	0	0.015713577739904	0.0247534964313709	0.0109769484083425	0.0288420669135952	0.00696306096159872	Soil associated_Stipe
ASV_2161	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales			uncultured_Acidimicrobiia	ASV_2161	0	0	0	0.015742918146665	0	0.00213444893864526	0	0	0.0143290736905181	0	0	0	0	0	0	0	0	0	0.0145759519217832	0.00196091888659026	0	0	0	0.0505948508897466	0	0.0132961042414573	0	0.0156813548690607	0.0667921549577995	0	Non-core
ASV_2641	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales			uncultured_Acidimicrobiia	ASV_2641	0	0.00133937839448712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0078485894963448	0	0	0.0519311911716975	0	0	0	0.0108786307430105	0	0.0486122000940881	0.0333960774788997	0	Non-core
ASV_674	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales			uncultured_Acidimicrobiia	ASV_674	0.0204847196794141	0	0	0	0	0.00213444893864526	0	0	0	0	0.0321136629038536	0	0.030858542512464	0.0158156348847718	0.014712373105782	0.0574312352603346	0	0.00643562763458506	0.0022424541418128	0.0196091888659026	0.0332936979785969	0.0402466731580656	0.0647870961976677	0.0187923731876202	0.0646748357143682	0.124499885170009	0.0123767482156855	0.0360671161988396	0	0.0348153048079936	Rhizhomorph_Soil associated
ASV_1668	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales				ASV_1668	0	0	0	0.183995355839147	0	0	0	0.00207309741484752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115645373462278	0	0	0	0	0	0	Non-core
ASV_1409	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia		ASV_1409	0	0	0	0	0	0.00853779575458106	0	0	0	0	0.0184896847022188	0.00252323478699693	0.0636457439319569	0.0158156348847718	0.0169758151220561	0.0146632941090216	0	0.0257425105383403	0	0.00588275665977077	0.0107015457788347	0.0155793573515093	0.0245744157991153	0.0115645373462278	0.0127039855867509	0.0132961042414573	0	0	0	0.00522229572119904	Rhizhomorph_Soil associated
ASV_2659	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales				ASV_2659	0	0	0	0.00885539145749904	0	0	0.0595586391373401	0	0	0	0	0	0	0	0	0	0.0183020890527362	0	0	0	0	0	0	0	0	0	0.0288790791699328	0	0	0.0156668871635971	Non-core
ASV_1610	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia		ASV_1610	0	0	0	0.201706138754145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1883	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales				ASV_1883	0.0550526841384255	0	0	0	0	0	0	0	0.00781585837664621	0	0.0282210977033865	0	0	0	0	0	0.020916673203127	0.00965344145187759	0.0100910436381576	0.00490229721647564	0.0261593341260404	0	0.00223403779991957	0	0	0.00362621024767016	0.0220031079389964	0	0.00910802113060902	0.00696306096159872	Rhizhomorph_Soil associated
ASV_1015	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae			ASV_1015	0.0140832447795972	0.00133937839448712	0	0	0	0	0	0	0.0508030794482004	0	0.0301673803036201	0	0.00964329453514499	0	0.014712373105782	0	0.0143802128271498	0.0128712552691701	0.0145759519217832	0	0.0451843043995244	0.0350535540408958	0.0089361511996783	0.00289113433655695	0.0127039855867509	0	0.0261286906775582	0.0815430453191156	0.0500941162183496	0.0087038262019984	Rhizhomorph_Soil associated
ASV_1395	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae			ASV_1395	0	0	0.0139083816965697	0.0698591992758258	0	0	0	0.00414619482969505	0	0.00173975069372559	0	0	0	0.0587437867148667	0.00679032604882244	0	0	0.00965344145187759	0.0089698165672512	0.00784367554636103	0	0.00259655955858487	0	0.0390303135435188	0.00577453890306859	0	0.0165023309542473	0.0172494903559668	0.00607201408707268	0.0574452529331894	Rhizhomorph_Soil associated
ASV_111	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae			ASV_111	0	0.105810893164482	0.00252879667210358	0.98688418131906	0.482547205079686	0.519738316560122	0.0020897768118365	0.0901797375458673	0.0560136516992979	0.204420706512757	0	0	0	0.119746949841844	0.0441371193173459	0	0	0.00536302302882089	0	0.0588275665977077	0	0.00519311911716975	0	0.0216835075241771	0.00346472334184115	0.00241747349844677	0.00275038849237455	0.00627254194762427	0	0.00522229572119904	Soil associated_Stipe
ASV_463	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae			ASV_463	0.0358482594389747	0.00200906759173068	0.0139083816965697	0.024598309604164	0.0517631090073561	0.02027726491713	0.0020897768118365	0	0	0	0.0311405216037369	0	0.102218922072537	0.079078174423859	0.014712373105782	0.00977552940601439	0.0339895939550814	0	0	0.0107850538762464	0.0546967895362663	0.0116845180136319	0.154148608194451	0.0751694927504807	0.0184785244898195	0.0132961042414573	0.01512713670806	0.0188176258428728	0	0.0452598962503917	Core
ASV_589	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae			ASV_589	0.033287669479048	0.0127240947476276	0.00758639001631074	0	0	0.0896468554231011	0.00313466521775474	0	0	0.0130481302029419	0.0379525107045543	0.00504646957399386	0.0221795774308335	0	0.0226344201627415	0.0684287058421008	0.0287604256542997	0.0150164644806985	0.0022424541418128	0.0254919455256733	0.0190249702734839	0.0454397922752353	0.0234573968991555	0	0.0242530633928881	0.0713154682041798	0.0426310216318055	0.00940881292143641	0	0.0400376005291926	Core
ASV_951	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae			ASV_951	0	0	0.0139083816965697	0	0	0	0	0	0	0	0.0272479564032698	0	0.0925756275373919	0	0	0.0036658235272554	0.0627500196093811	0.00858083684611342	0.0145759519217832	0.0186287294226074	0.00713436385255648	0.00908795845504706	0.0592020016978687	0	0	0	0.0275038849237455	0.00470440646071821	0.0242880563482907	0.0644083138947881	Rhizhomorph_Soil associated
ASV_2825	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae			ASV_2825	0.00384088493989015	0	0	0	0	0	0	0	0.00651321531387185	0	0.00389256520046711	0	0	0	0	0	0.0156875049023453	0.00214520921152835	0.0145759519217832	0	0.0130796670630202	0	0	0.00433670150483542	0	0	0.0123767482156855	0	0.0561661303054223	0.00348153048079936	Soil associated
ASV_572	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter		ASV_572	0.0179241297194874	0	0.0708063068189002	0.00196786476833312	0	0	0	0	0.00911850143942058	0.0130481302029419	0.0583884780070066	0	0.001928658907029	0.0112968820605513	0	0	0.0666718958349675	0.0117986506634059	0.0717585325380096	0	0.0439952437574316	0.020772476468679	0.0134042267995174	0.0130101045145063	0	0.0120873674922339	0.119641899418293	0.0486122000940881	0.0546481267836541	0.118372036347178	Core
ASV_925	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Ilumatobacter		ASV_925	0	0	0	0	0	0	0	0	0	0	0.364927987543791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1972	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae			ASV_1972	0	0	0	0	0.0925984505576037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_2633	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae			ASV_2633	0.142112742775936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1216	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae			ASV_1216	0.0409694393588283	0	0	0	0	0	0	0	0.00390792918832311	0	0.0282210977033865	0	0.0732890384671019	0.0135562584726615	0	0	0.00392187622558632	0	0	0	0.0309155766944114	0.00389483933787731	0.0502658504981904	0.0101189701779493	0	0	0.04538141012418	0	0.00303600704353634	0.0139261219231974	Soil associated
ASV_2779	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae			ASV_2779	0.016643834739524	0	0	0	0	0	0.00626933043550949	0	0	0	0.0107045543012845	0	0	0	0	0	0.00784375245117264	0.00321781381729253	0.005606135354532	0	0.014268727705113	0	0	0.00722783584139237	0	0.00604368374611693	0.0165023309542473	0.0250901677904971	0.0121440281741454	0	Soil associated
ASV_2044	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae			ASV_2044	0	0	0	0	0	0	0	0	0.00521057225109748	0	0.00778513040093421	0	0.00385731781405799	0	0	0	0.00522916830078176	0.00214520921152835	0.011212270709064	0	0.0190249702734839	0.00259655955858487	0.00446807559983915	0.030356910533848	0	0	0.0275038849237455	0.0203857613297789	0.0592021373489586	0.0156668871635971	Rhizhomorph_Soil associated
ASV_2816	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae			ASV_2816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011212270709064	0	0	0.00649139889646219	0	0	0	0	0	0.0940881292143641	0.0409860950877406	0	Non-core
ASV_1334	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia		ASV_1334	0.00384088493989015	0	0	0	0	0	0	0	0.00651321531387185	0	0.00583884780070066	0	0.0028929883605435	0.00677812923633077	0	0.0024438823515036	0.0196093811279316	0	0.0650311701125712	0	0.014268727705113	0	0.0201063401992762	0	0	0	0.0357550504008691	0	0.135102313437367	0.0226299481251958	Rhizhomorph_Soil associated
ASV_1949	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia		ASV_1949	0	0.00535751357794847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104583366015635	0	0.0246669955599408	0	0	0.00778967867575463	0	0	0	0	0.00687597123093637	0	0.173052401481571	0	Non-core
ASV_2721	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia		ASV_2721	0	0	0	0	0	0	0	0	0.0130264306277437	0	0	0	0	0	0	0	0	0.00858083684611342	0.05606135354532	0	0	0	0	0	0	0	0	0.0313627097381214	0.0288420669135952	0	Non-core
ASV_1430	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae			ASV_1430	0	0	0	0.0265661743724971	0.00345087393382374	0.0106722446932263	0	0	0	0	0	0	0	0.0655219159511975	0.0350833512522493	0.0342143529210504	0	0	0	0	0	0	0	0.0607138210676959	0.0415766801020938	0.0193397879875742	0	0.0125450838952485	0	0	Non-core
ASV_1739	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256		ASV_1739	0.0115226548196705	0	0	0	0	0	0.0188079913065285	0	0	0.0504527701180421	0	0	0	0	0	0	0.00392187622558632	0.0965344145187759	0	0.00980459443295128	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1900	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales			wastewater_metagenome	ASV_1900	0	0	0	0.0108232562258322	0	0	0	0	0.00390792918832311	0	0	0	0	0.0112968820605513	0	0	0	0.00429041842305671	0.0426066286944432	0	0	0.0103862382343395	0	0.0289113433655695	0.00461963112245487	0.0145048409906806	0.0055007769847491	0.045475929120276	0.0470581091748133	0	Soil associated
ASV_1211	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales				ASV_1211	0.00640147489981692	0	0	0.033453701061663	0	0	0	0	0.0182370028788412	0	0.0155702608018684	0	0	0.0406687754179846	0.00792204705695952	0	0.011765628676759	0.00214520921152835	0.0145759519217832	0	0.0214030915576694	0	0	0.082397328591873	0.00461963112245487	0.0145048409906806	0.0206279136928091	0.0313627097381214	0.0440221021312769	0.00696306096159872	Rhizhomorph_Soil associated
ASV_1138	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256	uncultured_Acidimicrobiia	ASV_1138	0.0345679644590114	0	0	0	0	0	0	0	0	0	0.0369793694044375	0	0	0.0474469046543154	0.00565860504068537	0	0.0196093811279316	0.00429041842305671	0	0	0.0677764565992866	0.0129827977929244	0.00335105669987936	0.0390303135435188	0.0219432478316606	0.00483494699689355	0.0165023309542473	0.0517484710679003	0.0136620316959135	0.0226299481251958	Rhizhomorph_Soil associated
ASV_1393	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256	uncultured_Acidimicrobiia	ASV_1393	0	0	0	0	0	0	0	0	0.00390792918832311	0.00260962604058838	0.0184896847022188	0	0	0.0135562584726615	0	0	0.00915104452636808	0	0.0134547248508768	0	0.00951248513674197	0.00389483933787731	0.0346275858987534	0.0404758807117973	0	0.0132961042414573	0.0660093238169892	0	0.0349140810006679	0.0713713748563869	Soil associated
ASV_584	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256		ASV_584	0.00640147489981692	0.00669689197243559	0	0	0.0718932069546613	0.107789671401586	0	0	0.0143290736905181	0	0.00875827170105099	0.00336431304932924	0.00867896508163049	0	0.0520591663743054	0.0953114117086403	0	0.00321781381729253	0	0.0666712421440687	0	0.0272638753651412	0	0	0.0219432478316606	0.0701067314549564	0	0.00784067743453034	0	0.0139261219231974	Core
ASV_1554	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256		ASV_1554	0	0	0	0.0108232562258322	0	0	0	0	0.0403819349460054	0	0	0	0	0.0451875282422052	0	0	0.0235312573535179	0.00643562763458506	0.0470915369780688	0	0	0	0	0.0216835075241771	0.00923926224490974	0.00725242049534032	0	0.0125450838952485	0.0516121197401178	0.0226299481251958	Soil associated
ASV_1814	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256		ASV_1814	0.0358482594389747	0	0	0	0	0	0	0	0.00911850143942058	0.00173975069372559	0.0272479564032698	0	0	0	0	0	0.0222239652783225	0.00214520921152835	0	0	0.0499405469678954	0	0	0	0	0.00483494699689355	0.0247534964313709	0.0188176258428728	0	0.0330745395675939	Soil associated
ASV_2208	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256		ASV_2208	0	0	0	0	0	0	0	0	0	0	0.0165434021019852	0	0	0	0.0418736773010717	0	0	0	0	0	0.014268727705113	0	0	0.00289113433655695	0.0796886368623465	0	0	0	0.00303600704353634	0	Non-core
ASV_2743	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256		ASV_2743	0	0	0	0	0	0	0	0	0	0	0.00681198910081744	0	0.001928658907029	0.0361500225937641	0.0169758151220561	0	0	0	0.0067273624254384	0	0.00713436385255648	0	0	0.0101189701779493	0.0173236167092058	0.00483494699689355	0	0.0313627097381214	0.0121440281741454	0	Rhizhomorph_Soil associated
ASV_2786	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256		ASV_2786	0	0	0.118853443588868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0100531700996381	0	0	0	0	0	0	0	Non-core
ASV_578	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256		ASV_578	0	0.00267875678897424	0.0126439833605179	0.111184359410821	0	0	0	0	0.0403819349460054	0.00869875346862795	0.00875827170105099	0	0	0	0	0	0.0065364603759772	0.00858083684611342	0.0583038076871328	0	0.00951248513674197	0.0311587147030185	0	0.0737239255822022	0.00461963112245487	0.0435145229720419	0.04538141012418	0.0595891485024306	0.151800352176817	0.0818159662987849	Soil associated_Stipe
ASV_747	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256		ASV_747	0.0320073744990846	0	0	0.0688752668916592	0.0155289327022068	0.00426889787729053	0	0	0.0390792918832311	0.00434937673431397	0.00875827170105099	0	0.001928658907029	0.0564844103027564	0.0124489310895078	0	0	0.0225246967210477	0.0246669955599408	0	0.0202140309155767	0.00519311911716975	0.00223403779991957	0.117090940630556	0.0150138011479783	0.00604368374611693	0.00825116547712364	0.0486122000940881	0.0546481267836541	0.0261114786059952	Core
ASV_860	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256		ASV_860	0.0217650146593775	0.00870595956416627	0.00632199168025895	0	0	0.0565628968740995	0.00313466521775474	0.0134751331965089	0.0807638698920109	0.00173975069372559	0	0	0	0.0158156348847718	0	0	0.00261458415039088	0.00858083684611342	0.200699645692246	0.00196091888659026	0	0	0	0.0101189701779493	0.0138588933673646	0	0	0.00313627097381214	0.0151800352176817	0	Rhizhomorph_Stipe
ASV_2571	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256		ASV_2571	0	0	0.0139083816965697	0	0	0	0	0	0.00260528612554874	0.00260962604058838	0.00875827170105099	0	0.00385731781405799	0	0	0	0.00522916830078176	0	0.0134547248508768	0.00294137832988538	0	0	0.0189893212993164	0.00433670150483542	0	0	0.0192527194466218	0.0141132193821546	0.0151800352176817	0.0243707133655955	Rhizhomorph_Soil associated
ASV_1828	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256		ASV_1828	0.00896206485974368	0	0	0.00295179715249968	0	0	0	0	0.00521057225109748	0	0.0223822499026859	0	0.013500612349203	0	0	0	0.0104583366015635	0.00321781381729253	0.0044849082836256	0	0.0475624256837099	0.0103862382343395	0.0122872078995577	0.0245746418607341	0	0.00846115724456371	0.0288790791699328	0	0.0106260246523772	0	Rhizhomorph_Soil associated
ASV_2839	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256		ASV_2839	0	0	0	0	0	0	0	0	0.0156317167532924	0	0	0	0	0	0	0	0.0104583366015635	0.00536302302882089	0.0145759519217832	0	0.00832342449464923	0	0.00446807559983915	0	0	0	0.0165023309542473	0.0109769484083425	0.0394680915659724	0.00696306096159872	Soil associated
ASV_868	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256		ASV_868	0.00640147489981692	0	0.00379319500815537	0	0	0	0	0	0.0325660765693592	0.00521925208117677	0.0126508369015181	0	0.001928658907029	0	0	0	0.109812534316417	0.0203794875095194	0.0571825806162264	0.00392183777318051	0.00713436385255648	0.020772476468679	0.00670211339975872	0	0	0	0.107265151202607	0.0250901677904971	0.0561661303054223	0.0417783657695923	Rhizhomorph_Soil associated
ASV_2042	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256		ASV_2042	0	0	0.1416126136378	0	0	0	0	0	0	0.0113083795092163	0.00194628260023355	0	0	0	0	0	0	0	0	0	0	0	0.00223403779991957	0	0	0	0.0110015539694982	0.021953896816685	0	0.0087038262019984	Non-core
ASV_2088	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256		ASV_2088	0.0320073744990846	0	0	0.00393572953666624	0	0	0	0	0	0.00434937673431397	0.0204359673024523	0	0	0	0	0	0.0143802128271498	0.00750823224034924	0.0067273624254384	0	0.0261593341260404	0.00649139889646219	0.00335105669987936	0	0	0.00362621024767016	0.0137519424618727	0	0.00303600704353634	0.0470006614907914	Soil associated
