Kingdom	Phylum	Class	Order	Family	Genus	Species	OTU	DR1014-E	DR1014-SAH	DR1018-E	DR1018-SAH	DR1019-E	DR1019-SAH	DR1025-E	DR1025-SAH	DR1027-E	DR1027-H	DR1027-SAH	DR1030-E	DR1030-SAH	DR1035-E	DR1035-H	DR1035-SAH	DR1041-E	DR1041-H	DR1041-SAH	DR1042-E	DR1042-H	DR1042-SAH	DR1043-E	DR1043-H	DR1043-SAH	DR1044-E	DR1044-SAH	DR1045-E	DR1045-H	DR1045-SAH	DR1046-E	DR1046-H	DR1046-SAH	DR1047-E	DR1047-H	DR1047-SAH	DR1048-E	DR1048-H	DR1048-SAH	DR1049-E	DR1049-H	DR1049-SAH	E-1	E-10	E-2	E-3	E-4	E-5	E-6	E-7	E-8	E-9	H-1	H-10	H-2	H-3	H-4	H-5	H-6	H-7	H-8	H-9	SAH-1	SAH-10	SAH-2	SAH-3	SAH-4	SAH-5	SAH-6	SAH-7	SAH-8	SAH-9	Shared
ASV_1316	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_1316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00886485528123753	0.157208470762307	0.0068073519400953	0.0274290877408113	0.12302014454867	0	0.0164510581021461	0.0757162759706827	0	0.174187126741871	0	0	0.0248108175164372	0	0.0793855557981225	0.0821692686935086	0	0	0.00546851502474503	0	0	0.00834184897082438	0	0	0	0.00384088493989015	0.00133937839448712	0	0	0	0	0	0.00414619482969505	0.010421144502195	0	0.0116776956014013	0	0.0106076239886595	0.0112968820605513	0.0045268840325483	0.0158852352847734	0	0	0.005606135354532	0	0.014268727705113	0.0311587147030185	0.0134042267995174	0.0245746418607341	0.0669846512755956	0.0386795759751484	0.0110015539694982	0.0250901677904971	0.00910802113060902	0.00522229572119904	Rhizhomorph_Soil associated
ASV_1484	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_1484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00577823147595293	0.100468359854025	0.221941370487963	0	0.0161347574945949	0.0219678829551196	0.0171888428783499	0.0149555073655874	0.102974135320128	0	0.0829462508294625	0	0	0	0	0.0476313334788735	0	0	0	0	0	0	0.0500510938249463	0	0	0	0.00384088493989015	0	0	0	0	0.00747057128525843	0	0	0	0	0	0	0.00385731781405799	0.0723000451875282	0.00905376806509659	0	0	0	0	0	0.00594530321046373	0	0.015638264599437	0.0621593882359744	0.0600552045919133	0.0205485247367976	0	0.0470440646071821	0.0121440281741454	0	Non-core
ASV_1540	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_1540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123300761382202	0	0.0516312239827035	0.210891676369148	0	0	0	0	0.00829462508294625	0	0	0	0	0	0	0.044058297939834	0.0764335738917132	0.084761982883548	0	0	0	0.0333414161008729	0.0349436533589587	0.0236973844011967	0	0	0	0	0	0	0	0	0	0	0.00194628260023355	0	0	0.0158156348847718	0.0871425176265547	0.0158852352847734	0	0	0	0	0.00832342449464923	0	0	0.0057822686731139	0.081998452423574	0.0302184187305847	0	0.0109769484083425	0	0	Non-core
ASV_3106	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales			uncultured_Acidobacteria	ASV_3106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0145212817451354	0.0461325542057512	0	0	0	0	0.00829462508294625	0	0	0	0	0.0416774167940143	0.0849082443166256	0	0.0711009989690355	0.0136712875618626	0	0	0	0	0.00436795666986984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3315	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales			uncultured_Acidobacteria	ASV_3315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0354964664881087	0.0219678829551196	0	0	0.0151432551941365	0	0.02211900022119	0	0.00841850049669153	0.0155067609477732	0	0	0	0.0528699575278008	0.0213302996907107	0.0492166352227053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_4162	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_4162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0138243751382438	0	0.0101022005960298	0	0	0	0	0.0546322894453941	0.0515482242525507	0.0519508927350778	0	0	0.00834184897082438	0	0	0.00592434610029918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_693	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0327433116970666	0.37084644593177	0.545605869116242	0	0	0.0109839414775598	0	0.0433709713602034	0.0454297655824096	0	0.0497677504976775	0	0	0	0	0.0119078333697184	0.0191728293618187	0	0	0	0	0	0.0166836979416488	0	0	0	0.0076817698797803	0.0033484459862178	0	0.0186947152991646	0.0149537870465695	0.0277478362023885	0	0	0	0	0.00583884780070066	0.00588754783632617	0.00867896508163049	0.0994125621328513	0.0328199092359751	0.048877647030072	0.011765628676759	0.00321781381729253	0.0179396331345024	0.00392183777318051	0.0130796670630202	0.0337552742616034	0.0122872078995577	0.0419214478800757	0.0404217723214801	0.0809853621979669	0.0192527194466218	0.0784067743453034	0.00455401056530451	0.0087038262019984	Rhizhomorph_Soil associated
ASV_5733	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_5733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00886485528123753	0.0524028235874357	0	0	0.0109839414775598	0	0	0.0242292083106184	0	0.00829462508294625	0	0	0	0	0.0337388612142021	0.00821692686935086	0	0	0	0	0	0.00417092448541219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_4980	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Koribacteraceae	Candidatus_Koribacter		ASV_4980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0369368970051564	0.0277426713109953	0	0.0112943302462164	0.0219678829551196	0	0.00598220294623495	0.0151432551941365	0	0.011059500110595	0	0	0	0	0	0	0	0.0124426748195812	0.00546851502474503	0	0	0.00417092448541219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5681	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_5681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02211900022119	0	0	0	0	0	0	0.0669686128685477	0	0.0355453476608427	0	0	0	0.00303103782735209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1071	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_1071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0221621382030938	0.0524028235874357	0	0.0613120784794604	0.0746908020474067	0.0234393311977498	0.0254243625214985	0.133260645708401	0	0.0829462508294625	0	0.0101022005960298	0	0	0.0595391668485919	0.0739523418241578	0.019385651093527	0.0248853496391624	0.0792934678588029	0.0084020904401015	0.00670364846067472	0.0500510938249463	0.0287948593598448	0.0152878483445444	0	0.0409694393588283	0	0	0.0196786476833312	0	0.0170755915091621	0	0	0.0221449320671643	0	0.0311405216037369	0	0.013500612349203	0.079078174423859	0.00679032604882244	0	0.00784375245117264	0	0	0	0.0558858501783591	0	0.0111701889995979	0.0563771195628605	0.0196334322704332	0.0132961042414573	0.0137519424618727	0.0109769484083425	0	0	Rhizhomorph_Soil associated
ASV_1687	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_1687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0154086172692078	0.00886485528123753	0.0277426713109953	0	0.00484042724837846	0	0.00781311039924994	0	0.0726876249318553	0	0.163127626631276	0	0	0.0124054087582186	0	0	0	0.0704932767037344	0	0.0984332704454105	0	0.0083795605758434	0.043794707096828	0.0197017458777886	0.0305756966890888	0	0.00384088493989015	0	0	0	0	0	0	0	0.0182370028788412	0.00173975069372559	0.00875827170105099	0	0	0.00677812923633077	0	0	0.00915104452636808	0.00643562763458506	0.0179396331345024	0	0.0237812128418549	0	0.00446807559983915	0.00867340300967084	0	0.0145048409906806	0.03025427341612	0.0141132193821546	0.0743821725666404	0.0191484176443965	Soil associated
ASV_108	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0132972829218563	0.107888166209426	0	0.0161347574945949	0	0.160950074224549	0.230314813430046	1.42649463928766	0	0.317960628179606	0	0.0185207010927214	0	0	0.0258003056343898	0.183511366748836	0.068730944786141	0.142201997938071	0.355453476608427	0.0537733788166496	0.169267123632037	2.07920585597798	0.0424345295829292	0.0152878483445444	0.0148108652507479	0.32903580985059	0	0.0379319500815537	0.0216465124516643	0	0.0138739181011942	0.0156733260887737	0.0145116819039327	0.209725533106673	0.0374046399151002	0.200467107824056	0	0.149471065294747	0.0745594215996385	0.0237661411708786	0	0.492849112348681	0.22095654878742	0.222002960039467	0.046081593834871	0.280618311533888	0.0246673158065563	0.258031365890711	0.0968530002746578	0.0254079711735018	0.0290096819813613	0.353424921270129	0.192880664889446	0.241362559961139	0.245447898896355	Rhizhomorph_Soil associated
ASV_5925	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_5925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00659036488653588	0	0	0.00605730207765461	0	0	0	0	0	0.00971647330884782	0.0277849445293429	0.0493015612161052	0	0	0.00546851502474503	0	0	0.00834184897082438	0	0.00655193500480475	0.0118486922005984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_1345	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_1345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0147747588020626	0.0184951142073302	0	0	0.00439357659102392	0	0.0553353772526733	0.0514870676600642	0	0.0304136253041363	0.00708754894838492	0	0	0	0	0.0438236099698713	0.0951659235500414	0.0622133740979061	0.084761982883548	0	0.0100554726910121	0.12304227231966	0.0212172647914646	0.0152878483445444	0	0	0	0	0.0501805515924946	0	0.00747057128525843	0	0	0	0	0.00973141300116777	0	0	0.0203343877089923	0	0	0.0313750098046906	0.00429041842305671	0.0044849082836256	0	0.0154577883472057	0	0.00223403779991957	0.0607138210676959	0.00923926224490974	0.015713577739904	0.0316294676623073	0.00784067743453034	0.0455401056530451	0.0104445914423981	Rhizhomorph_Soil associated
ASV_1127	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_1127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00385215431730195	0.0960359322134066	0.212693813384298	0	0.0629255542289199	0.131807297730718	0.00625048831939995	0.0239288117849398	0.0636016718153734	0	0.116124751161247	0	0	0.00930405656866394	0	0	0	0.0176233191759336	0.0373280244587436	0.0218740600989801	0	0.00502773634550604	0.0312819336405914	0	0	0	0.0230453096393409	0	0	0	0	0	0	0	0	0.00173975069372559	0.0544959128065395	0	0.017357930163261	0.0180750112968821	0.00226344201627415	0.006109705878759	0.0339895939550814	0	0.0078485894963448	0	0.0868014268727705	0.00778967867575463	0.0100531700996381	0.0159012388510632	0.00577453890306859	0.00966989399378709	0.0343798561546818	0	0.018216042261218	0.0191484176443965	Rhizhomorph_Soil associated
ASV_1652	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_1652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00616503806911008	0	0.0645390299783794	0.0417389776147273	0.0406281740760997	0	0.0181719062329638	0	0.0359433753594338	0	0	0.0186081131373279	0.00971647330884782	0.115109055907278	0.0794302930703917	0.0105739915055602	0	0.0218740600989801	0	0	0.0104273112135305	0.0151551891367604	0.0414955883637634	0.0385082496519447	0	0	0	0	0	0	0	0	0	0.00260962604058838	0.0145971195017517	0	0.00578597672108699	0	0	0	0.0679791879101629	0	0	0.00490229721647564	0.00832342449464923	0.00908795845504706	0.00781913229971851	0.0057822686731139	0	0	0.0797612662788619	0	0	0.0591860181735891	Soil associated
ASV_441	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0231129259038117	0.45358509522332	0.582596097530902	0	0	0	0.00937573247909993	0.151050624392433	0.0999454842813011	0	0.0359433753594338	0	0.0134696007947064	0.0248108175164372	0	0	0	0	0.00533257492267766	0	0.0369691979364466	0.0452496271095544	0.152238743717545	0	0	0	0.0742571088378762	0.0033484459862178	0.00632199168025895	0	0	0.0064033468159358	0.0177631029006102	0	0	0	0.109964966913196	0.00252323478699693	0.107040569340109	0	0	0.0036658235272554	0.137265667895521	0.0171616736922268	0.0078485894963448	0.00490229721647564	0.0820451843043995	0.0259655955858487	0.083776417496984	0	0.00577453890306859	0.00604368374611693	0.158147338311537	0.0172494903559668	0.00759001760884085	0.0139261219231974	Rhizhomorph_Soil associated
ASV_2206	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_2206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0251170899635063	0	0	0.0209751847429733	0	0.0109383545589499	0.0179466088387049	0.0363438124659277	0	0.135478876354789	0	0.0101022005960298	0	0	0	0	0.0616816171157676	0.0337729745102919	0.0273425751237252	0	0	0.0145982356989427	0.0106086323957323	0	0	0	0	0	0	0	0	0	0	0.0208422890043899	0	0	0	0	0	0	0	0.00522916830078176	0.00750823224034924	0.0347580391980984	0	0	0.0129827977929244	0	0	0	0	0.00412558273856182	0.0172494903559668	0.0819721901754812	0.00696306096159872	Non-core
ASV_3863	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales			uncultured_proteobacterium	ASV_3863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0248838752488388	0	0	0	0	0	0	0.068730944786141	0.101318923530876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5998	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_5998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0842161251717566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3354	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)		uncultured_Acidobacteria	ASV_3354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0177297105624751	0.0524028235874357	0	0	0	0.00625048831939995	0.0433709713602034	0.0181719062329638	0	0.011059500110595	0	0	0	0	0.031754222319249	0.0273897562311695	0	0	0	0	0.0083795605758434	0.0375383203687097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5408	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)		uncultured_Acidobacteria	ASV_5408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132970805961855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3667	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)			ASV_3667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00590990352082502	0.0616503806911008	0	0	0.00439357659102392	0	0.0209377103118223	0.0545157186988915	0	0.0248838752488388	0	0	0.00620270437910929	0	0.00396927778990613	0	0.0211479830111203	0.015997724768033	0.0109370300494901	0	0	0.0291964713978853	0	0.00436795666986984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5351	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)		uncultured_Acidobacteria	ASV_5351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00673480039735322	0	0	0	0	0.0845919320444813	0.00533257492267766	0.0355453476608427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_5864	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)		uncultured_Acidobacteria	ASV_5864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0310269934843314	0.0369902284146605	0	0	0.00878715318204785	0	0	0	0	0.0276487502764875	0	0.0101022005960298	0	0	0	0	0.0105739915055602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_2176	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales			uncultured_Acidobacteriaceae	ASV_2176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00963038579325488	0.075351269890519	0.0339077093801054	0	0.0274290877408113	0.0307550361371675	0.00312524415969998	0.0358932176774097	0.0484584166212369	0	0.0746516257465163	0	0	0.00930405656866394	0	0	0	0	0	0.0273425751237252	0	0	0.0145982356989427	0	0	0	0	0	0	0	0	0	0	0	0.0390792918832311	0	0	0	0	0	0	0	0	0	0.0381217204108176	0	0	0	0	0.00289113433655695	0	0	0.00687597123093637	0	0.0956342218713947	0.0156668871635971	Non-core
ASV_3108	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales			uncultured_Acidobacteriaceae	ASV_3108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0154086172692078	0.116720594536294	0.0770629758638759	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0164338537387017	0	0	0	0	0.0134072969213494	0.020854622427061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3426	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_3426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113765642775882	0.114053204278536	0	0	0.00878715318204785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00625638672811829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3449	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_3449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123300761382202	0	0	0.0175743063640957	0	0	0.00605730207765461	0	0.00829462508294625	0	0	0.0372162262746558	0.0136030626323869	0.0277849445293429	0.0191728293618187	0.0123363234231535	0	0.00546851502474503	0	0.00670364846067472	0.00417092448541219	0.00606207565470417	0.0458635450336333	0.0562812879528422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_835	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0251170899635063	0.0924755710366511	0	0.0225886604924328	0.180136640231981	0.0171888428783499	0.034397666940851	0.0938881822036465	0	0.0940057509400575	0	0	0.052722987222429	0	0.0912933891678409	0.0931251711859764	0.0088116595879668	0	0.131244360593881	0	0.0117313848061808	0.0291964713978853	0.00606207565470417	0.0458635450336333	0.0888651915044877	0.0512117991985353	0	0	0	0	0.0256133872637432	0.00626933043550949	0	0	0	0.0428182172051382	0	0.0462878137686959	0	0	0.0171071764605252	0.0104583366015635	0.0150164644806985	0.0156971789926896	0	0.0570749108204518	0.0259655955858487	0.0558509449979894	0	0.00808435446429603	0.0193397879875742	0.0261286906775582	0.0360671161988396	0.0303600704353634	0	Rhizhomorph_Soil associated
ASV_360	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00963038579325488	0.195026816187226	0.262014117937178	0	0.0548581754816225	0.0988554732980383	0.0515665286350496	0.152546175128991	0.233206129989703	0	0.116124751161247	0	0.0303066017880895	0.052722987222429	0.00388658932353913	0.0496159723738266	0.169816488633251	0.0493452936926141	0.0302179245618401	0.123041588056763	0	0.0184350332668555	0.26693916706638	0.00606207565470417	0.0305756966890888	0.00888651915044877	0.120347728116558	0	0.0998874685480914	0.0373894305983293	0	0	0	0	0	0.00521925208117677	0.111911249513429	0	0.0771463562811599	0	0	0.0036658235272554	0.205244855805684	0	0.022424541418128	0	0.0903686087990487	0.0194741966893866	0.0592020016978687	0.0289113433655695	0.00461963112245487	0.0108786307430105	0.137519424618727	0	0.0106260246523772	0.087038262019984	Rhizhomorph_Soil associated
ASV_661	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0154086172692078	0.273333037838157	0.302086865386394	0	0.0258156119913518	0.054919707387799	0.0125009766387999	0.0134599566290286	0.0333151614271004	0	0.0525326255253263	0	0.00505110029801492	0.0465202828433197	0	0	0.0301287318542865	0.0669686128685477	0.0533257492267766	0.0683564378093129	0.0151237627921827	0.0251386817275302	0.0980167254071865	0	0	0	0.033287669479048	0	0	0	0	0.0373528564262921	0	0	0.0117237875649693	0.00260962604058838	0.00875827170105099	0.00168215652466462	0.0366445192335509	0.0158156348847718	0	0.0293265882180432	0.0143802128271498	0.0375411612017462	0.02803067677266	0.0107850538762464	0.0273483947681332	0.0194741966893866	0.0379786425986328	0	0.00808435446429603	0.0169223144891274	0.0385054388932437	0.205425748784695	0.0333960774788997	0.0261114786059952	Rhizhomorph_Soil associated
ASV_886	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119128658951668	0.0290425634902707	0.0768875903429187	0.00312524415969998	0	0.00908595311648192	0	0.033178500331785	0	0.00673480039735322	0.0279121697059918	0	0.0396927778990613	0.0465625855929882	0.158609872583402	0.0817661488143908	0.224209116014546	0	0	0.00834184897082438	0.036372453928225	0.0677033283829824	0.133297787256732	0.0243256046193043	0	0	0.0236143772199974	0	0.0181428159784848	0	0.00414619482969505	0.0221449320671643	0	0.0291942390035033	0.00252323478699693	0.0202509185238045	0	0.00565860504068537	0	0.032682301879886	0.0193068829037552	0.0437278557653496	0.00588275665977077	0.0321046373365042	0.0272638753651412	0.0134042267995174	0.0245746418607341	0.0150138011479783	0.00604368374611693	0.0398806331394309	0.00627254194762427	0.0409860950877406	0.0087038262019984	Rhizhomorph_Soil associated
ASV_4613	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_4613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00385215431730195	0.0398918487655689	0.0246601522764403	0	0	0.0131807297730718	0	0.0194421595752636	0.0181719062329638	0	0.02211900022119	0	0	0	0	0	0.0136948781155848	0	0	0	0	0.00335182423033736	0	0	0	0.00592434610029918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3136	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_3136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0310269934843314	0.0277426713109953	0	0	0.0285582478416555	0	0.0418754206236447	0.0363438124659277	0	0	0	0	0	0	0.031754222319249	0	0	0.0337729745102919	0.0273425751237252	0	0.0117313848061808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_4741	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_4741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0206846623228876	0.0493203045528806	0.00340367597004765	0	0.00439357659102392	0.00937573247909993	0.0224332610483811	0.0212005572717911	0	0	0	0	0	0	0	0.0136948781155848	0	0	0	0	0	0.020854622427061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3757	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_3757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0197710946596077	0	0.0224332610483811	0	0	0	0	0	0	0	0	0.0493015612161052	0	0.047993174304099	0.0218740600989801	0	0	0	0	0.026207740019219	0.0533191149026926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_4578	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_4578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0077043086346039	0.069441366369694	0.0647328997256558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0250255469124731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3032	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_3032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00590990352082502	0.00924755710366511	0	0.0177482332440543	0.0351486127281914	0.0203140870380498	0.0119644058924699	0.0363438124659277	0	0.0248838752488388	0	0.0117859006953681	0.0248108175164372	0	0.0337388612142021	0.0136948781155848	0.00528699575278008	0.00533257492267766	0.0218740600989801	0	0	0	0	0.0131038700096095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_4982	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup_13	Subgroup_13	Subgroup_13		ASV_4982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00443242764061877	0.0308251903455504	0	0.00322695149891897	0.0153775180685837	0	0.0104688551559112	0.0212005572717911	0	0.00829462508294625	0	0	0.00930405656866394	0	0	0.0164338537387017	0.0211479830111203	0	0.0300768326360977	0	0	0	0.00606207565470417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
