Kingdom	Phylum	Class	Order	Family	Genus	Species	OTU	DR1041-E	DR1041-H	DR1041-SAH	DR1042-E	DR1042-H	DR1042-SAH	DR1043-E	DR1043-H	DR1043-SAH	DR1044-E	DR1044-SAH	DR1045-E	DR1045-H	DR1045-SAH	DR1046-E	DR1046-H	DR1046-SAH	DR1047-E	DR1047-H	DR1047-SAH	DR1048-E	DR1048-H	DR1048-SAH	DR1049-E	DR1049-H	DR1049-SAH	Shared
ASV_4512	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales			uncultured_forest	ASV_4512	0	0.00590990352082502	0	0	0	0	0	0.0119644058924699	0.00908595311648192	0	0.0138243751382438	0	0	0	0	0	0	0.0334843064342738	0.0266628746133883	0.00546851502474503	0	0	0.0521365560676524	0	0	0	Non-core
ASV_5614	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_5614	0	0.0295495176041251	0.0770629758638759	0	0	0.00659036488653588	0	0.00897330441935243	0.0151432551941365	0	0	0	0	0	0	0	0	0	0	0	0	0.00502773634550604	0	0	0	0	Non-core
ASV_766	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_766	0	0.329477121285995	0.564100983323572	0	0	0.0329518244326794	0.00625048831939995	0.0194421595752636	0.0151432551941365	0	0.0387082503870825	0	0	0	0	0	0	0	0.00711009989690355	0	0.0033608361760406	0.0184350332668555	0.0750766407374195	0	0	0	Rhizhomorph_Soil associated
ASV_3592	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_3592	0.00385215431730195	0.0797836975311378	0.172621065935082	0	0	0.00659036488653588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_2519	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_2519	0	0	0.0708979377947659	0	0.0145212817451354	0.0615100722743349	0.0125009766387999	0	0.0181719062329638	0	0.08847600088476	0	0	0.0248108175164372	0	0	0.0383456587236374	0	0.0231078246649365	0.0355453476608427	0	0	0	0	0.0131038700096095	0.0325839035516455	Soil associated
ASV_889	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_889	0.0134825401105568	0.193549340307019	0.200363737246077	0	0	0.0175743063640957	0	0	0.0212005572717911	0	0	0	0.00336740019867661	0.0248108175164372	0	0.0198463889495306	0.0191728293618187	0.0511076256102074	0.0408830744071954	0.136712875618626	0	0	0.0604784050384768	0.00606207565470417	0.052415480038438	0.159957344708078	Rhizhomorph_Soil associated
ASV_685	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_685	0.00963038579325488	0.0797836975311378	0.188033661107857	0	0.0242021362418923	0.0285582478416555	0.0203140870380498	0.085246391983848	0.0969168332424738	0	0.11059500110595	0	0.0151533008940448	0.0186081131373279	0.00582988398530869	0.0833548335880287	0.0821692686935086	0.0546322894453941	0.00711009989690355	0.0246083176113526	0	0.0167591211516868	0.237742695668495	0.00303103782735209	0	0	Core
ASV_2629	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_2629	0	0	0.0184951142073302	0	0	0	0.00781311039924994	0.0523442757795558	0.0514870676600642	0	0.0635921256359212	0	0	0	0	0	0.00547795124623391	0.00352466383518672	0.0177752497422589	0.0136712875618626	0	0	0.112614961106129	0	0	0	Soil associated
ASV_2648	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_2648	0	0	0	0	0	0	0	0	0	0	0	0	0.00841850049669153	0.0713311003597569	0	0	0	0	0	0.0464823777103328	0	0	0	0.0227327837051406	0.12011880842142	0.139222133357031	Non-core
ASV_4217	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_4217	0	0.0177297105624751	0.0184951142073302	0	0	0	0.00781311039924994	0.0149555073655874	0.0242292083106184	0	0.0359433753594338	0	0	0	0	0.0535852501637327	0.0246507806080526	0	0	0.00546851502474503	0	0	0.00417092448541219	0	0	0	Soil associated
ASV_986	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_986	0	0	0.0154125951727752	0.00510551395507148	0.00484042724837846	0.199907734891589	0	0.00747775368279369	0.0484584166212369	0	0.0691218756912188	0	0	0.0186081131373279	0	0	0.142426732402082	0.0845919320444813	0.0799886238401649	0.267957236212506	0	0	0	0	0	0.0296217305014959	Soil associated
ASV_2693	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_2693	0	0.0251170899635063	0.0369902284146605	0	0	0.0351486127281914	0.0171888428783499	0.0239288117849398	0.0121146041553092	0	0.0138243751382438	0	0.00505110029801492	0	0	0.101216583642606	0.0219118049849356	0.019385651093527	0	0	0	0	0	0	0	0	Rhizhomorph_Soil associated
ASV_3153	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_3153	0	0.0916035045727878	0.0986406091057612	0	0	0.00439357659102392	0	0.0149555073655874	0.00605730207765461	0	0.0055297500552975	0	0	0	0	0	0	0	0	0	0	0.0134072969213494	0.0333673958832975	0	0	0	Soil associated
ASV_5950	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_5950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00436795666986984	0	Non-core
ASV_2020	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_2020	0	0.0221621382030938	0.0400727474492155	0	0.0193617089935138	0.0219678829551196	0	0.0254243625214985	0.0514870676600642	0	0.0525326255253263	0	0	0	0	0	0.0109559024924678	0	0.0515482242525507	0.0355453476608427	0.0050412542640609	0.0083795605758434	0.114700423348835	0	0	0	Rhizhomorph_Soil associated
ASV_1205	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Koribacteraceae	Candidatus_Koribacter		ASV_1205	0.0308172345384156	0.261513230796507	0.166456027865972	0	0.00322695149891897	0	0.00312524415969998	0.0269199132580573	0.039372463504755	0	0	0	0	0	0	0	0.0109559024924678	0	0	0.0246083176113526	0.0067216723520812	0.0201109453820242	0.0563074805530646	0.0106086323957323	0.00873591333973967	0.0177730383008975	Rhizhomorph_Soil associated
ASV_212	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Koribacteraceae	Candidatus_Koribacter		ASV_212	0.0154086172692078	0.249693423754857	0.480872969390586	0	0.0580851269805415	0.131807297730718	0.0390655519962497	0.0987063486128767	0.330122963232176	0.00446737697960642	0.179716876797169	0	0.0185207010927214	0.0248108175164372	0	0.0912933891678409	0.0849082443166256	0.0669686128685477	0.0728785239432614	0.0874962403959205	0.0285671074963451	0.142452529789338	0.861295906237618	0	0	0	Core
ASV_531	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Koribacteraceae	Candidatus_Koribacter		ASV_531	0	0.177297105624751	0.394562436423045	0	0.0387234179870277	0.199907734891589	0	0.0358932176774097	0.0666303228542007	0	0.212895377128954	0	0	0.0217094653268825	0	0.0436620556889674	0.0876472199397425	0.0405336341046473	0.0106651498453553	0.0929647554206655	0	0	0.0583929427957707	0.0136396702230844	0.0109198916746746	0.0296217305014959	Rhizhomorph_Soil associated
ASV_852	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Koribacteraceae	Candidatus_Koribacter		ASV_852	0	0.1181980704165	0.641163959187448	0	0.00322695149891897	0.0175743063640957	0	0	0	0	0.0718867507188675	0	0	0	0	0	0	0	0	0	0.0117629266161421	0	0.302392025192384	0	0	0	Non-core
ASV_2023	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Koribacteraceae	Candidatus_Koribacter		ASV_2023	0.0192607715865098	0.239351092593413	0.0770629758638759	0	0	0.00439357659102392	0	0.0104688551559112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0187691601843549	0	0	0	Non-core
ASV_1137	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Koribacteraceae	Candidatus_Koribacter		ASV_1137	0.0115564629519059	0.104900787494644	0.197281218211522	0	0.00322695149891897	0.0505261307967751	0.00781311039924994	0.0523442757795558	0.106002786358956	0	0.0608272506082725	0	0	0	0	0.0516006112687796	0.112298000547795	0.00704932767037344	0	0	0	0.00502773634550604	0.0187691601843549	0	0	0	Rhizhomorph_Soil associated
ASV_2729	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales			uncultured_soil	ASV_2729	0	0	0	0	0	0	0	0	0	0	0	0.00885943618548116	0.0168370009933831	0.0403175784642104	0	0	0.0219118049849356	0.0634439490333609	0	0.0574194077598228	0	0	0	0.034856935014549	0.0567834367083079	0.0325839035516455	Non-core
ASV_3388	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_3388	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0310135218955465	0.00971647330884782	0.0198463889495306	0.0219118049849356	0	0	0.00546851502474503	0	0	0	0	0.0174718266794793	0.0177730383008975	Non-core
ASV_4295	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_4295	0	0	0	0	0	0.105445838184574	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114838815519646	0	0	0	0	0	0	Non-core
ASV_1316	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_1316	0	0.00886485528123753	0.157208470762307	0.0068073519400953	0.0274290877408113	0.12302014454867	0	0.0164510581021461	0.0757162759706827	0	0.174187126741871	0	0	0.0248108175164372	0	0.0793855557981225	0.0821692686935086	0	0	0.00546851502474503	0	0	0.00834184897082438	0	0	0	Rhizhomorph_Soil associated
ASV_1484	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_1484	0.00577823147595293	0.100468359854025	0.221941370487963	0	0.0161347574945949	0.0219678829551196	0.0171888428783499	0.0149555073655874	0.102974135320128	0	0.0829462508294625	0	0	0	0	0.0476313334788735	0	0	0	0	0	0	0.0500510938249463	0	0	0	Rhizhomorph_Soil associated
ASV_1540	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_1540	0	0	0.0123300761382202	0	0.0516312239827035	0.210891676369148	0	0	0	0	0.00829462508294625	0	0	0	0	0	0	0.044058297939834	0.0764335738917132	0.084761982883548	0	0	0	0.0333414161008729	0.0349436533589587	0.0236973844011967	Soil associated
ASV_3106	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales			uncultured_Acidobacteria	ASV_3106	0	0	0	0	0.0145212817451354	0.0461325542057512	0	0	0	0	0.00829462508294625	0	0	0	0	0.0416774167940143	0.0849082443166256	0	0.0711009989690355	0.0136712875618626	0	0	0	0	0.00436795666986984	0	Rhizhomorph
ASV_3315	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales			uncultured_Acidobacteria	ASV_3315	0	0	0	0	0.0354964664881087	0.0219678829551196	0	0	0.0151432551941365	0	0.02211900022119	0	0.00841850049669153	0.0155067609477732	0	0	0	0.0528699575278008	0.0213302996907107	0.0492166352227053	0	0	0	0	0	0	Soil associated
ASV_4162	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_4162	0	0	0	0	0	0	0	0	0	0	0.0138243751382438	0	0.0101022005960298	0	0	0	0	0.0546322894453941	0.0515482242525507	0.0519508927350778	0	0	0.00834184897082438	0	0	0.00592434610029918	Non-core
ASV_693	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_693	0.0327433116970666	0.37084644593177	0.545605869116242	0	0	0.0109839414775598	0	0.0433709713602034	0.0454297655824096	0	0.0497677504976775	0	0	0	0	0.0119078333697184	0.0191728293618187	0	0	0	0	0	0.0166836979416488	0	0	0	Soil associated
ASV_5733	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_5733	0	0.00886485528123753	0.0524028235874357	0	0	0.0109839414775598	0	0	0.0242292083106184	0	0.00829462508294625	0	0	0	0	0.0337388612142021	0.00821692686935086	0	0	0	0	0	0.00417092448541219	0	0	0	Soil associated
ASV_4980	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Koribacteraceae	Candidatus_Koribacter		ASV_4980	0	0.0369368970051564	0.0277426713109953	0	0.0112943302462164	0.0219678829551196	0	0.00598220294623495	0.0151432551941365	0	0.011059500110595	0	0	0	0	0	0	0	0.0124426748195812	0.00546851502474503	0	0	0.00417092448541219	0	0	0	Rhizhomorph_Soil associated
ASV_5681	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_5681	0	0	0	0	0	0	0	0	0	0	0.02211900022119	0	0	0	0	0	0	0.0669686128685477	0	0.0355453476608427	0	0	0	0.00303103782735209	0	0	Non-core
ASV_1071	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_1071	0	0.0221621382030938	0.0524028235874357	0	0.0613120784794604	0.0746908020474067	0.0234393311977498	0.0254243625214985	0.133260645708401	0	0.0829462508294625	0	0.0101022005960298	0	0	0.0595391668485919	0.0739523418241578	0.019385651093527	0.0248853496391624	0.0792934678588029	0.0084020904401015	0.00670364846067472	0.0500510938249463	0.0287948593598448	0.0152878483445444	0	Rhizhomorph_Soil associated
ASV_1687	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_1687	0.0154086172692078	0.00886485528123753	0.0277426713109953	0	0.00484042724837846	0	0.00781311039924994	0	0.0726876249318553	0	0.163127626631276	0	0	0.0124054087582186	0	0	0	0.0704932767037344	0	0.0984332704454105	0	0.0083795605758434	0.043794707096828	0.0197017458777886	0.0305756966890888	0	Rhizhomorph_Soil associated
ASV_108	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_108	0	0.0132972829218563	0.107888166209426	0	0.0161347574945949	0	0.160950074224549	0.230314813430046	1.42649463928766	0	0.317960628179606	0	0.0185207010927214	0	0	0.0258003056343898	0.183511366748836	0.068730944786141	0.142201997938071	0.355453476608427	0.0537733788166496	0.169267123632037	2.07920585597798	0.0424345295829292	0.0152878483445444	0.0148108652507479	Rhizhomorph_Soil associated
ASV_5925	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_5925	0	0	0	0	0	0.00659036488653588	0	0	0.00605730207765461	0	0	0	0	0	0.00971647330884782	0.0277849445293429	0.0493015612161052	0	0	0.00546851502474503	0	0	0.00834184897082438	0	0.00655193500480475	0.0118486922005984	Soil associated
ASV_1345	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_1345	0	0.0147747588020626	0.0184951142073302	0	0	0.00439357659102392	0	0.0553353772526733	0.0514870676600642	0	0.0304136253041363	0.00708754894838492	0	0	0	0	0.0438236099698713	0.0951659235500414	0.0622133740979061	0.084761982883548	0	0.0100554726910121	0.12304227231966	0.0212172647914646	0.0152878483445444	0	Rhizhomorph_Soil associated
ASV_1127	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_1127	0.00385215431730195	0.0960359322134066	0.212693813384298	0	0.0629255542289199	0.131807297730718	0.00625048831939995	0.0239288117849398	0.0636016718153734	0	0.116124751161247	0	0	0.00930405656866394	0	0	0	0.0176233191759336	0.0373280244587436	0.0218740600989801	0	0.00502773634550604	0.0312819336405914	0	0	0	Rhizhomorph_Soil associated
ASV_1652	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_1652	0	0	0.00616503806911008	0	0.0645390299783794	0.0417389776147273	0.0406281740760997	0	0.0181719062329638	0	0.0359433753594338	0	0	0.0186081131373279	0.00971647330884782	0.115109055907278	0.0794302930703917	0.0105739915055602	0	0.0218740600989801	0	0	0.0104273112135305	0.0151551891367604	0.0414955883637634	0.0385082496519447	Soil associated
ASV_441	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_441	0.0231129259038117	0.45358509522332	0.582596097530902	0	0	0	0.00937573247909993	0.151050624392433	0.0999454842813011	0	0.0359433753594338	0	0.0134696007947064	0.0248108175164372	0	0	0	0	0.00533257492267766	0	0.0369691979364466	0.0452496271095544	0.152238743717545	0	0	0	Rhizhomorph_Soil associated
ASV_2206	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_2206	0	0.0251170899635063	0	0	0.0209751847429733	0	0.0109383545589499	0.0179466088387049	0.0363438124659277	0	0.135478876354789	0	0.0101022005960298	0	0	0	0	0.0616816171157676	0.0337729745102919	0.0273425751237252	0	0	0.0145982356989427	0.0106086323957323	0	0	Rhizhomorph
ASV_3863	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales			uncultured_proteobacterium	ASV_3863	0	0	0	0	0	0	0	0	0	0	0.0248838752488388	0	0	0	0	0	0	0.068730944786141	0.101318923530876	0	0	0	0	0	0	0	Non-core
ASV_5998	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_5998	0	0.0842161251717566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3354	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)		uncultured_Acidobacteria	ASV_3354	0	0.0177297105624751	0.0524028235874357	0	0	0	0.00625048831939995	0.0433709713602034	0.0181719062329638	0	0.011059500110595	0	0	0	0	0.031754222319249	0.0273897562311695	0	0	0	0	0.0083795605758434	0.0375383203687097	0	0	0	Rhizhomorph_Soil associated
ASV_5408	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)		uncultured_Acidobacteria	ASV_5408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132970805961855	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_3667	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)			ASV_3667	0	0.00590990352082502	0.0616503806911008	0	0	0.00439357659102392	0	0.0209377103118223	0.0545157186988915	0	0.0248838752488388	0	0	0.00620270437910929	0	0.00396927778990613	0	0.0211479830111203	0.015997724768033	0.0109370300494901	0	0	0.0291964713978853	0	0.00436795666986984	0	Rhizhomorph_Soil associated
ASV_5351	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)		uncultured_Acidobacteria	ASV_5351	0	0	0	0	0	0	0	0	0	0	0	0	0.00673480039735322	0	0	0	0	0.0845919320444813	0.00533257492267766	0.0355453476608427	0	0	0	0	0	0	Non-core
ASV_5864	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)		uncultured_Acidobacteria	ASV_5864	0	0.0310269934843314	0.0369902284146605	0	0	0.00878715318204785	0	0	0	0	0.0276487502764875	0	0.0101022005960298	0	0	0	0	0.0105739915055602	0	0	0	0	0	0	0	0	Non-core
ASV_2176	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales			uncultured_Acidobacteriaceae	ASV_2176	0.00963038579325488	0.075351269890519	0.0339077093801054	0	0.0274290877408113	0.0307550361371675	0.00312524415969998	0.0358932176774097	0.0484584166212369	0	0.0746516257465163	0	0	0.00930405656866394	0	0	0	0	0	0.0273425751237252	0	0	0.0145982356989427	0	0	0	Soil associated
ASV_3108	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales			uncultured_Acidobacteriaceae	ASV_3108	0.0154086172692078	0.116720594536294	0.0770629758638759	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0164338537387017	0	0	0	0	0.0134072969213494	0.020854622427061	0	0	0	Non-core
ASV_3426	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_3426	0	0.113765642775882	0.114053204278536	0	0	0.00878715318204785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00625638672811829	0	0	0	Non-core
ASV_3449	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_3449	0	0	0.0123300761382202	0	0	0.0175743063640957	0	0	0.00605730207765461	0	0.00829462508294625	0	0	0.0372162262746558	0.0136030626323869	0.0277849445293429	0.0191728293618187	0.0123363234231535	0	0.00546851502474503	0	0.00670364846067472	0.00417092448541219	0.00606207565470417	0.0458635450336333	0.0562812879528422	Soil associated
ASV_835	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_835	0	0.0251170899635063	0.0924755710366511	0	0.0225886604924328	0.180136640231981	0.0171888428783499	0.034397666940851	0.0938881822036465	0	0.0940057509400575	0	0	0.052722987222429	0	0.0912933891678409	0.0931251711859764	0.0088116595879668	0	0.131244360593881	0	0.0117313848061808	0.0291964713978853	0.00606207565470417	0.0458635450336333	0.0888651915044877	Rhizhomorph_Soil associated
ASV_360	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_360	0.00963038579325488	0.195026816187226	0.262014117937178	0	0.0548581754816225	0.0988554732980383	0.0515665286350496	0.152546175128991	0.233206129989703	0	0.116124751161247	0	0.0303066017880895	0.052722987222429	0.00388658932353913	0.0496159723738266	0.169816488633251	0.0493452936926141	0.0302179245618401	0.123041588056763	0	0.0184350332668555	0.26693916706638	0.00606207565470417	0.0305756966890888	0.00888651915044877	Core
ASV_661	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_661	0.0154086172692078	0.273333037838157	0.302086865386394	0	0.0258156119913518	0.054919707387799	0.0125009766387999	0.0134599566290286	0.0333151614271004	0	0.0525326255253263	0	0.00505110029801492	0.0465202828433197	0	0	0.0301287318542865	0.0669686128685477	0.0533257492267766	0.0683564378093129	0.0151237627921827	0.0251386817275302	0.0980167254071865	0	0	0	Rhizhomorph_Soil associated
ASV_886	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_886	0	0	0	0.0119128658951668	0.0290425634902707	0.0768875903429187	0.00312524415969998	0	0.00908595311648192	0	0.033178500331785	0	0.00673480039735322	0.0279121697059918	0	0.0396927778990613	0.0465625855929882	0.158609872583402	0.0817661488143908	0.224209116014546	0	0	0.00834184897082438	0.036372453928225	0.0677033283829824	0.133297787256732	Rhizhomorph_Soil associated
ASV_4613	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_4613	0.00385215431730195	0.0398918487655689	0.0246601522764403	0	0	0.0131807297730718	0	0.0194421595752636	0.0181719062329638	0	0.02211900022119	0	0	0	0	0	0.0136948781155848	0	0	0	0	0.00335182423033736	0	0	0	0.00592434610029918	Soil associated
ASV_3136	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_3136	0	0.0310269934843314	0.0277426713109953	0	0	0.0285582478416555	0	0.0418754206236447	0.0363438124659277	0	0	0	0	0	0	0.031754222319249	0	0	0.0337729745102919	0.0273425751237252	0	0.0117313848061808	0	0	0	0	Rhizhomorph
ASV_4741	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_4741	0	0.0206846623228876	0.0493203045528806	0.00340367597004765	0	0.00439357659102392	0.00937573247909993	0.0224332610483811	0.0212005572717911	0	0	0	0	0	0	0	0.0136948781155848	0	0	0	0	0	0.020854622427061	0	0	0	Soil associated
ASV_3757	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales				ASV_3757	0	0	0	0	0	0.0197710946596077	0	0.0224332610483811	0	0	0	0	0	0	0	0	0.0493015612161052	0	0.047993174304099	0.0218740600989801	0	0	0	0	0.026207740019219	0.0533191149026926	Non-core
